date,sentiment
2019-03-02,0.096053
2019-03-03,0.174406
2019-03-04,0.17172
2019-03-05,0.245892
2019-03-06,0.228731
2019-03-07,0.152568
2019-03-08,0.207248
2019-03-09,0.183741
2019-03-10,0.160091
2019-03-11,0.246433
2019-03-12,0.260324
2019-03-13,0.188328
2019-03-14,0.191502
2019-03-15,0.196295
2019-03-16,0.199596
2019-03-17,0.265492
2019-03-18,0.189819
2019-03-19,0.178367
2019-03-20,0.278032
2019-03-21,0.261083
2019-03-22,0.213456
2019-03-23,0.174958
2019-03-24,0.255956
2019-03-25,0.238372
2019-03-26,0.252525
2019-03-27,0.273141
2019-03-28,0.224415
2019-03-29,0.2501589999999999
2019-03-30,0.2368489999999999
2019-03-31,0.1993629999999999
2019-04-01,0.2394379999999999
2019-04-02,0.316619
2019-04-03,0.180849
2019-04-04,0.285553
2019-04-05,0.1702179999999999
2019-04-06,0.208269
2019-04-07,0.213593
2019-04-08,0.26643
2019-04-09,0.1994989999999999
2019-04-10,0.318648
2019-04-11,0.1966959999999999
2019-04-12,0.209055
2019-04-13,0.195066
2019-04-14,0.291041
2019-04-15,0.2577149999999999
2019-04-16,0.099023
2019-04-17,0.26087
2019-04-18,0.226189
2019-04-19,0.225511
2019-04-20,0.1976989999999999
2019-04-21,0.184415
2019-04-22,0.2211179999999999
2019-04-23,0.266083
2019-04-24,0.313453
2019-04-25,0.314318
2019-04-26,0.245757
2019-04-27,0.3391409999999999
2019-04-28,0.237192
2019-04-29,0.293834
2019-04-30,0.284902
2019-05-01,0.302372
2019-05-02,0.315867
2019-05-03,0.241495
2019-05-04,0.310616
2019-05-05,0.22715
2019-05-06,0.3546289999999999
2019-05-07,0.3139659999999999
2019-05-08,0.123443
2019-05-09,0.189442
2019-05-10,0.180677
2019-05-11,0.1950219999999999
2019-05-12,0.189825
2019-05-13,0.201006
2019-05-14,0.193169
2019-05-15,0.229534
2019-05-16,0.225095
2019-05-17,0.101676
2019-05-18,0.218848
2019-05-19,0.224721
2019-05-20,0.255801
2019-05-21,0.23936
2019-05-22,0.268191
2019-05-23,0.2635139999999999
2019-05-24,0.20095
2019-05-25,0.187439
2019-05-26,0.100022
2019-05-27,0.249894
2019-05-28,0.245063
2019-05-29,0.263516
2019-05-30,0.148337
2019-05-31,0.202191
2019-06-01,0.274694
2019-06-02,0.158318
2019-06-03,0.235504
2019-06-04,0.149415
2019-06-05,0.249234
2019-06-06,0.236978
2019-06-07,0.165119
2019-06-08,0.202957
2019-06-09,0.221899
2019-06-10,0.242224
2019-06-11,0.256658
2019-06-12,0.283024
2019-06-13,0.205802
2019-06-14,0.287925
2019-06-15,0.199811
2019-06-16,0.118131
2019-06-17,0.156689
2019-06-18,0.210578
2019-06-19,0.22143
2019-06-20,0.175472
2019-06-21,0.216785
2019-06-22,0.12066
2019-06-23,0.16296
2019-06-24,0.264738
2019-06-25,0.218265
2019-06-26,0.061888
2019-06-27,0.101141
2019-06-28,0.235569
2019-06-29,0.214143
2019-06-30,0.213659
2019-07-01,0.198216
2019-07-02,0.167385
2019-07-03,0.303577
2019-07-04,0.302497
2019-07-05,0.242159
2019-07-06,0.215858
2019-07-07,0.164557
2019-07-08,0.22965
2019-07-09,0.158029
2019-07-10,0.138961
2019-07-11,0.2227489999999999
2019-07-12,0.116813
2019-07-13,0.157878
2019-07-14,0.276014
2019-07-15,0.2750829999999999
2019-07-16,0.231716
2019-07-17,0.167213
2019-07-18,0.201829
2019-07-19,0.188822
2019-07-20,0.262438
2019-07-21,0.258675
2019-07-22,0.140738
2019-07-23,0.221071
2019-07-24,0.266906
2019-07-25,0.268317
2019-07-26,0.257173
2019-07-27,0.254964
2019-07-28,0.246144
2019-07-29,0.204677
2019-07-30,0.217419
2019-07-31,0.277831
2019-08-01,0.299269
2019-08-02,0.262489
2019-08-03,0.149589
2019-08-04,0.243332
2019-08-05,0.183112
2019-08-06,0.18632
2019-08-07,0.269849
2019-08-08,0.329623
2019-08-09,0.270548
2019-08-10,0.380173
2019-08-11,0.276148
2019-08-12,0.255423
2019-08-13,0.29005
2019-08-14,0.209027
2019-08-15,0.298856
2019-08-16,0.268712
2019-08-17,0.309679
2019-08-18,0.279211
2019-08-19,0.390379
2019-08-20,0.35676
2019-08-21,0.257723
2019-08-22,0.23806
2019-08-23,0.212319
2019-08-24,0.260041
2019-08-25,0.157693
2019-08-26,0.259885
2019-08-27,0.224046
2019-08-28,0.287916
2019-08-29,0.2655369999999999
2019-08-30,0.282815
2019-08-31,0.304314
2019-09-01,0.298777
2019-09-02,0.247845
2019-09-03,0.2702009999999999
2019-09-04,0.22865
2019-09-05,0.277185
2019-09-06,0.283122
2019-09-07,0.255477
2019-09-08,0.29764
2019-09-09,0.262548
2019-09-10,0.3315019999999999
2019-09-11,0.260099
2019-09-12,0.209805
2019-09-13,0.277418
2019-09-14,0.278927
2019-09-15,0.194723
2019-09-16,0.193758
2019-09-17,0.3030049999999999
2019-09-18,0.316781
2019-09-19,0.264515
2019-09-20,0.2344989999999999
2019-09-21,0.306641
2019-09-22,0.289412
2019-09-23,0.23406
2019-09-24,0.178597
2019-09-25,0.192016
2019-09-26,0.195798
2019-09-27,0.235978
2019-09-28,0.225897
2019-09-29,0.2395649999999999
2019-09-30,0.188642
2019-10-01,0.308094
2019-10-02,0.271182
2019-10-03,0.229424
2019-10-04,0.3257
2019-10-05,0.203469
2019-10-06,0.107768
2019-10-07,0.206779
2019-10-08,0.305245
2019-10-09,0.254846
2019-10-10,0.1810749999999999
2019-10-11,0.269822
2019-10-12,0.277974
2019-10-13,0.22507
2019-10-14,0.29688
2019-10-15,0.247304
2019-10-16,0.15791
2019-10-17,0.153324
2019-10-18,0.326889
2019-10-19,0.225574
2019-10-20,0.167832
2019-10-21,0.216914
2019-10-22,0.229998
2019-10-23,0.171252
2019-10-24,0.227142
2019-10-25,0.253686
2019-10-26,0.245927
2019-10-27,0.158709
2019-10-28,0.100593
2019-10-29,0.27435
2019-10-30,0.2520489999999999
2019-10-31,0.253775
2019-11-01,0.234995
2019-11-02,0.355817
2019-11-03,0.2482339999999999
2019-11-04,0.190487
2019-11-05,0.2752799999999999
2019-11-06,0.20381
2019-11-07,0.296876
2019-11-08,0.226018
2019-11-09,0.323624
2019-11-10,0.274059
2019-11-11,0.30266
2019-11-12,0.272326
2019-11-13,0.285638
2019-11-14,0.254997
2019-11-15,0.27447
2019-11-16,0.263754
2019-11-17,0.280387
2019-11-18,0.193649
2019-11-19,0.267554
2019-11-20,0.365714
2019-11-21,0.215405
2019-11-22,0.148867
2019-11-23,0.257887
2019-11-24,0.0795
2019-11-25,0.136337
2019-11-26,0.1834059999999999
2019-11-27,0.125383
2019-11-28,0.031041
2019-11-29,0.320057
2019-11-30,0.264477
2019-12-01,0.157678
2019-12-02,0.139191
2019-12-03,0.2265599999999999
2019-12-04,0.162654
2019-12-05,0.127548
2019-12-06,0.1943829999999999
2019-12-07,0.173668
2019-12-08,0.1335559999999999
2019-12-09,0.089686
2019-12-10,0.187806
2019-12-11,0.174334
2019-12-12,0.14171
2019-12-13,0.10202
2019-12-14,0.1572049999999999
2019-12-15,0.1691949999999999
2019-12-16,0.174002
2019-12-17,0.138255
2019-12-18,0.103716
2019-12-19,0.174245
2019-12-20,0.173212
2019-12-21,0.240682
2019-12-22,0.1045609999999999
2019-12-23,0.141495
2019-12-24,0.21143
2019-12-25,0.1837659999999999
2019-12-26,0.1211059999999999
2019-12-27,0.295242
2019-12-28,0.174677
2019-12-29,0.21913
2019-12-30,0.0640869999999999
2019-12-31,0.054456
